epoch (ms),time (-11:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1651237258826,2022-04-29T08:00:58.826,12583005.000,1.707,-0.610,-0.183
1651237258867,2022-04-29T08:00:58.867,12583005.000,1.341,-0.244,-0.244
1651237258906,2022-04-29T08:00:58.906,12583005.000,1.341,-0.244,-0.183
1651237258947,2022-04-29T08:00:58.947,12583005.000,1.402,-0.305,-0.244
1651237258987,2022-04-29T08:00:58.987,12583005.000,1.159,-0.122,-0.061
1651237259028,2022-04-29T08:00:59.028,12583005.000,0.915,0.183,-0.183
1651237259069,2022-04-29T08:00:59.069,12583005.000,1.098,0.061,0.000
1651237259109,2022-04-29T08:00:59.109,12583005.000,0.793,-0.061,0.244
1651237259150,2022-04-29T08:00:59.150,12583005.000,0.915,-0.549,-0.122
1651237259189,2022-04-29T08:00:59.189,12583005.000,0.793,-0.488,-0.305
1651237259230,2022-04-29T08:00:59.230,12583006.000,0.305,-0.061,-0.488
1651237259270,2022-04-29T08:00:59.270,12583006.000,0.305,-0.305,-0.488
1651237259311,2022-04-29T08:00:59.311,12583006.000,0.061,-0.427,-0.244
1651237259350,2022-04-29T08:00:59.350,12583006.000,0.000,-0.305,0.000
1651237259391,2022-04-29T08:00:59.391,12583006.000,0.183,-0.488,0.305
1651237259432,2022-04-29T08:00:59.432,12583006.000,0.244,-0.549,0.366
1651237259472,2022-04-29T08:00:59.472,12583006.000,0.244,-0.671,0.305
1651237259513,2022-04-29T08:00:59.513,12583006.000,-0.183,-0.549,0.122
1651237259552,2022-04-29T08:00:59.552,12583006.000,-0.122,-0.183,0.000
1651237259593,2022-04-29T08:00:59.593,12583006.000,-0.061,-0.122,0.061
1651237259633,2022-04-29T08:00:59.633,12583006.000,-0.122,-0.427,0.061
1651237259674,2022-04-29T08:00:59.674,12583006.000,0.061,-0.793,0.427
1651237259715,2022-04-29T08:00:59.715,12583006.000,-0.549,-0.976,0.244
1651237259755,2022-04-29T08:00:59.755,12583006.000,-0.183,-1.159,0.122
1651237259796,2022-04-29T08:00:59.796,12583006.000,0.671,-0.915,0.183
1651237259835,2022-04-29T08:00:59.835,12583006.000,0.976,-0.671,0.061
1651237259876,2022-04-29T08:00:59.876,12583006.000,1.037,-0.549,0.122
1651237259916,2022-04-29T08:00:59.916,12583006.000,1.159,-0.549,0.122
1651237259957,2022-04-29T08:00:59.957,12583006.000,0.732,-1.159,0.183
1651237259996,2022-04-29T08:00:59.996,12583006.000,0.427,-0.793,0.244
1651237260037,2022-04-29T08:01:00.037,12583006.000,0.122,-0.488,0.122
1651237260078,2022-04-29T08:01:00.078,12583006.000,0.610,-0.671,0.366
1651237260118,2022-04-29T08:01:00.118,12583006.000,0.549,-0.610,0.488
1651237260159,2022-04-29T08:01:00.159,12583006.000,0.427,-0.305,0.122
1651237260198,2022-04-29T08:01:00.198,12583006.000,-0.061,-0.183,0.061
1651237260239,2022-04-29T08:01:00.239,12583006.000,-0.183,0.122,0.183
1651237260279,2022-04-29T08:01:00.279,12583007.000,-0.854,0.793,0.488
1651237260320,2022-04-29T08:01:00.320,12583007.000,-0.549,0.610,0.244
1651237260361,2022-04-29T08:01:00.361,12583007.000,-0.122,0.122,-0.061
1651237260401,2022-04-29T08:01:00.401,12583007.000,-0.976,0.610,-0.427
1651237260442,2022-04-29T08:01:00.442,12583007.000,-0.366,0.488,-0.549
1651237260481,2022-04-29T08:01:00.481,12583007.000,0.244,-0.061,-0.305
1651237260522,2022-04-29T08:01:00.522,12583007.000,0.244,-0.366,-0.427
1651237260562,2022-04-29T08:01:00.562,12583007.000,0.732,-0.793,-0.244
1651237260603,2022-04-29T08:01:00.603,12583007.000,0.915,-1.280,-0.122
1651237260642,2022-04-29T08:01:00.642,12583007.000,0.732,-0.732,-0.488
1651237260683,2022-04-29T08:01:00.683,12583007.000,1.098,-0.122,-0.427
1651237260724,2022-04-29T08:01:00.724,12583007.000,1.280,0.793,-0.610
1651237260764,2022-04-29T08:01:00.764,12583007.000,1.463,1.341,-0.793
1651237260805,2022-04-29T08:01:00.805,12583007.000,1.098,1.037,-0.427
1651237260844,2022-04-29T08:01:00.844,12583007.000,0.488,0.671,-1.037
1651237260885,2022-04-29T08:01:00.885,12583007.000,0.244,0.732,-0.671
1651237260925,2022-04-29T08:01:00.925,12583007.000,-0.183,1.037,-0.244
1651237260966,2022-04-29T08:01:00.966,12583007.000,-0.122,1.220,-0.122
1651237261007,2022-04-29T08:01:01.007,12583007.000,0.244,1.159,0.183
1651237261047,2022-04-29T08:01:01.047,12583007.000,0.000,0.793,0.122
1651237261088,2022-04-29T08:01:01.088,12583007.000,-0.183,1.220,-0.244
1651237261127,2022-04-29T08:01:01.127,12583007.000,0.305,1.768,-0.549
1651237261168,2022-04-29T08:01:01.168,12583007.000,0.183,2.317,0.000
1651237261208,2022-04-29T08:01:01.208,12583007.000,0.976,2.317,0.366
1651237261249,2022-04-29T08:01:01.249,12583007.000,1.159,1.037,0.488
1651237261288,2022-04-29T08:01:01.288,12583008.000,1.037,-0.366,0.000
1651237261329,2022-04-29T08:01:01.329,12583008.000,1.402,-0.976,-0.610
1651237261370,2022-04-29T08:01:01.370,12583008.000,1.463,-0.976,-0.732
1651237261410,2022-04-29T08:01:01.410,12583008.000,0.915,-0.549,-0.366
1651237261451,2022-04-29T08:01:01.451,12583008.000,0.610,0.000,-0.122
1651237261490,2022-04-29T08:01:01.490,12583008.000,0.549,0.366,-0.305
1651237261531,2022-04-29T08:01:01.531,12583008.000,-0.244,0.915,-0.549
1651237261571,2022-04-29T08:01:01.571,12583008.000,-0.366,1.220,-0.488
1651237261612,2022-04-29T08:01:01.612,12583008.000,-0.061,0.976,-0.915
1651237261653,2022-04-29T08:01:01.653,12583008.000,0.183,0.793,-1.220
1651237261693,2022-04-29T08:01:01.693,12583008.000,0.610,0.366,-0.854
1651237261734,2022-04-29T08:01:01.734,12583008.000,0.854,-0.061,-0.671
1651237261773,2022-04-29T08:01:01.773,12583008.000,0.610,-0.549,-0.671
1651237261814,2022-04-29T08:01:01.814,12583008.000,0.549,-1.524,-0.549
1651237261854,2022-04-29T08:01:01.854,12583008.000,0.000,-2.195,-0.488
1651237261895,2022-04-29T08:01:01.895,12583008.000,-0.122,-1.951,-0.366
1651237261934,2022-04-29T08:01:01.934,12583008.000,-0.305,-1.646,-0.183
1651237261975,2022-04-29T08:01:01.975,12583008.000,-0.671,-1.524,-0.549
1651237262016,2022-04-29T08:01:02.016,12583008.000,-0.549,-1.341,-0.488
1651237262056,2022-04-29T08:01:02.056,12583008.000,0.488,-1.524,-0.122
1651237262097,2022-04-29T08:01:02.097,12583008.000,0.427,-1.646,-0.427
1651237262136,2022-04-29T08:01:02.136,12583008.000,0.244,-1.707,-0.671
1651237262177,2022-04-29T08:01:02.177,12583008.000,0.671,-1.280,-0.732
1651237262217,2022-04-29T08:01:02.217,12583008.000,0.549,-0.793,-0.671
1651237262258,2022-04-29T08:01:02.258,12583008.000,0.671,-0.610,-0.610
1651237262299,2022-04-29T08:01:02.299,12583009.000,0.732,-0.488,-0.671
1651237262339,2022-04-29T08:01:02.339,12583009.000,0.610,-0.427,-0.549
1651237262380,2022-04-29T08:01:02.380,12583009.000,0.793,-0.488,-0.427
1651237262419,2022-04-29T08:01:02.419,12583009.000,0.671,-0.488,-0.488
1651237262460,2022-04-29T08:01:02.460,12583009.000,0.305,-0.793,-0.671
1651237262500,2022-04-29T08:01:02.500,12583009.000,0.000,-0.854,-0.549
1651237262541,2022-04-29T08:01:02.541,12583009.000,0.244,-0.671,-0.671
1651237262580,2022-04-29T08:01:02.580,12583009.000,-0.061,-0.610,-0.488
1651237262621,2022-04-29T08:01:02.621,12583009.000,0.061,-0.976,-0.244
1651237262662,2022-04-29T08:01:02.662,12583009.000,0.183,-0.793,-0.122
1651237262702,2022-04-29T08:01:02.702,12583009.000,0.366,-1.159,0.061
1651237262743,2022-04-29T08:01:02.743,12583009.000,0.549,-1.037,-0.122
1651237262782,2022-04-29T08:01:02.782,12583009.000,0.549,-0.366,-0.305
1651237262823,2022-04-29T08:01:02.823,12583009.000,0.732,-0.244,-0.427
1651237262863,2022-04-29T08:01:02.863,12583009.000,0.915,-0.244,-0.366
1651237262904,2022-04-29T08:01:02.904,12583009.000,0.976,-0.305,-0.366
1651237262945,2022-04-29T08:01:02.945,12583009.000,1.159,-0.305,-0.427
1651237262985,2022-04-29T08:01:02.985,12583009.000,1.341,-0.305,-0.488
1651237263026,2022-04-29T08:01:03.026,12583009.000,1.402,-0.244,-0.488
1651237263065,2022-04-29T08:01:03.065,12583009.000,1.646,-0.366,-0.488
1651237263106,2022-04-29T08:01:03.106,12583009.000,1.524,-0.305,-0.610
1651237263146,2022-04-29T08:01:03.146,12583009.000,0.610,0.122,-0.732
1651237263187,2022-04-29T08:01:03.187,12583009.000,0.366,0.122,-0.610
1651237263226,2022-04-29T08:01:03.226,12583009.000,0.549,0.061,-0.427
1651237263267,2022-04-29T08:01:03.267,12583009.000,0.549,0.061,-0.244
1651237263308,2022-04-29T08:01:03.308,12583009.000,0.610,0.244,-0.427
1651237263348,2022-04-29T08:01:03.348,12583010.000,0.732,0.305,-0.366
1651237263389,2022-04-29T08:01:03.389,12583010.000,0.671,0.305,-0.488
1651237263428,2022-04-29T08:01:03.428,12583010.000,0.549,0.366,-0.671
1651237263469,2022-04-29T08:01:03.469,12583010.000,0.488,0.305,-0.732
1651237263509,2022-04-29T08:01:03.509,12583010.000,0.305,0.488,-1.037
1651237263550,2022-04-29T08:01:03.550,12583010.000,0.488,0.610,-1.037
1651237263591,2022-04-29T08:01:03.591,12583010.000,0.732,0.610,-0.671
1651237263631,2022-04-29T08:01:03.631,12583010.000,0.915,0.610,-0.427
1651237263672,2022-04-29T08:01:03.672,12583010.000,1.341,0.427,-0.427
1651237263711,2022-04-29T08:01:03.711,12583010.000,1.707,0.061,-0.244
1651237263752,2022-04-29T08:01:03.752,12583010.000,2.134,-0.427,-0.244
1651237263792,2022-04-29T08:01:03.792,12583010.000,2.683,-0.915,-0.366
1651237263833,2022-04-29T08:01:03.833,12583010.000,2.195,-0.854,-0.061
1651237263872,2022-04-29T08:01:03.872,12583010.000,1.829,0.122,-0.366
1651237263913,2022-04-29T08:01:03.913,12583010.000,1.768,1.037,-0.915
1651237263954,2022-04-29T08:01:03.954,12583010.000,1.585,1.037,-0.671
1651237263994,2022-04-29T08:01:03.994,12583010.000,1.890,0.488,-0.549
1651237264035,2022-04-29T08:01:04.035,12583010.000,1.707,0.427,-0.732
1651237264074,2022-04-29T08:01:04.074,12583010.000,1.707,0.183,-0.671
1651237264115,2022-04-29T08:01:04.115,12583010.000,1.707,0.061,-0.549
1651237264155,2022-04-29T08:01:04.155,12583010.000,1.037,0.244,-0.488
1651237264196,2022-04-29T08:01:04.196,12583010.000,0.793,0.305,-0.549
1651237264237,2022-04-29T08:01:04.237,12583010.000,0.488,0.122,-0.549
1651237264277,2022-04-29T08:01:04.277,12583010.000,0.366,-0.183,-0.305
1651237264318,2022-04-29T08:01:04.318,12583010.000,0.000,-0.671,0.000
1651237264357,2022-04-29T08:01:04.357,12583011.000,0.183,-0.671,-0.061
1651237264398,2022-04-29T08:01:04.398,12583011.000,0.244,-0.488,0.000
1651237264438,2022-04-29T08:01:04.438,12583011.000,0.488,-0.244,-0.244
1651237264479,2022-04-29T08:01:04.479,12583011.000,0.244,0.305,-0.244
1651237264518,2022-04-29T08:01:04.518,12583011.000,-0.427,1.037,-0.305
1651237264559,2022-04-29T08:01:04.559,12583011.000,-0.366,1.524,-0.427
1651237264600,2022-04-29T08:01:04.600,12583011.000,-0.244,1.646,-0.122
1651237264640,2022-04-29T08:01:04.640,12583011.000,-0.122,1.463,0.305
1651237264681,2022-04-29T08:01:04.681,12583011.000,-0.122,1.463,0.244
1651237264720,2022-04-29T08:01:04.720,12583011.000,-0.122,1.159,0.183
1651237264761,2022-04-29T08:01:04.761,12583011.000,-0.183,0.976,0.183
1651237264801,2022-04-29T08:01:04.801,12583011.000,-0.305,1.159,0.061
1651237264842,2022-04-29T08:01:04.842,12583011.000,-0.305,1.463,0.183
1651237264883,2022-04-29T08:01:04.883,12583011.000,-0.610,1.280,0.366
1651237264923,2022-04-29T08:01:04.923,12583011.000,-0.366,1.037,0.549
1651237264964,2022-04-29T08:01:04.964,12583011.000,-0.488,0.915,0.671
1651237265003,2022-04-29T08:01:05.003,12583011.000,-0.549,0.671,0.549
1651237265044,2022-04-29T08:01:05.044,12583011.000,-0.549,0.732,0.305
1651237265084,2022-04-29T08:01:05.084,12583011.000,-0.610,1.037,0.244
1651237265125,2022-04-29T08:01:05.125,12583011.000,-0.244,1.463,0.061
1651237265164,2022-04-29T08:01:05.164,12583011.000,-0.183,1.402,0.000
1651237265205,2022-04-29T08:01:05.205,12583011.000,-0.183,0.854,0.061
1651237265246,2022-04-29T08:01:05.246,12583011.000,-0.061,0.732,-0.061
1651237265286,2022-04-29T08:01:05.286,12583011.000,-0.061,0.366,-0.244
1651237265327,2022-04-29T08:01:05.327,12583011.000,0.244,0.061,-0.305
1651237265366,2022-04-29T08:01:05.366,12583012.000,0.244,0.244,-0.488
1651237265407,2022-04-29T08:01:05.407,12583012.000,0.366,0.244,-0.488
1651237265447,2022-04-29T08:01:05.447,12583012.000,0.366,0.000,-0.366
1651237265488,2022-04-29T08:01:05.488,12583012.000,0.732,0.000,-0.488
1651237265529,2022-04-29T08:01:05.529,12583012.000,0.732,-0.305,-0.366
1651237265569,2022-04-29T08:01:05.569,12583012.000,0.671,-0.732,-0.366
1651237265610,2022-04-29T08:01:05.610,12583012.000,0.976,-0.610,-0.732
1651237265649,2022-04-29T08:01:05.649,12583012.000,1.037,-0.488,-0.610
1651237265690,2022-04-29T08:01:05.690,12583012.000,0.976,-0.732,-0.549
1651237265730,2022-04-29T08:01:05.730,12583012.000,1.098,-1.159,-0.610
1651237265771,2022-04-29T08:01:05.771,12583012.000,1.098,-1.646,-0.610
1651237265810,2022-04-29T08:01:05.810,12583012.000,0.915,-1.280,-0.671
1651237265851,2022-04-29T08:01:05.851,12583012.000,0.915,-0.976,-0.671
1651237265892,2022-04-29T08:01:05.892,12583012.000,0.671,-1.280,-0.427
1651237265932,2022-04-29T08:01:05.932,12583012.000,0.549,-1.098,-0.549
1651237265973,2022-04-29T08:01:05.973,12583012.000,0.610,-0.732,-0.732
1651237266012,2022-04-29T08:01:06.012,12583012.000,0.427,-0.427,-0.366
1651237266053,2022-04-29T08:01:06.053,12583012.000,0.122,-0.610,0.000
1651237266093,2022-04-29T08:01:06.093,12583012.000,0.366,-0.854,-0.183
1651237266134,2022-04-29T08:01:06.134,12583012.000,0.244,-0.488,-0.122
1651237266175,2022-04-29T08:01:06.175,12583012.000,0.366,-0.427,-0.183
1651237266215,2022-04-29T08:01:06.215,12583012.000,0.732,-0.061,-0.244
1651237266256,2022-04-29T08:01:06.256,12583012.000,0.427,0.793,-0.122
1651237266295,2022-04-29T08:01:06.295,12583012.000,0.366,1.280,-0.183
1651237266336,2022-04-29T08:01:06.336,12583012.000,0.366,1.524,-0.122
1651237266376,2022-04-29T08:01:06.376,12583012.000,0.305,1.402,-0.183
1651237266417,2022-04-29T08:01:06.417,12583013.000,0.427,1.159,-0.183
1651237266456,2022-04-29T08:01:06.456,12583013.000,0.427,0.854,-0.244
1651237266497,2022-04-29T08:01:06.497,12583013.000,0.244,0.732,-0.366
1651237266538,2022-04-29T08:01:06.538,12583013.000,0.183,0.671,-0.488
1651237266578,2022-04-29T08:01:06.578,12583013.000,-0.061,0.671,-0.366
1651237266619,2022-04-29T08:01:06.619,12583013.000,-0.183,1.037,-0.427
1651237266658,2022-04-29T08:01:06.658,12583013.000,-0.183,0.366,-0.244
1651237266699,2022-04-29T08:01:06.699,12583013.000,0.061,0.000,-0.183
1651237266739,2022-04-29T08:01:06.739,12583013.000,0.000,-0.061,-0.183
1651237266780,2022-04-29T08:01:06.780,12583013.000,-0.061,-0.366,0.000
1651237266821,2022-04-29T08:01:06.821,12583013.000,0.000,-0.061,-0.244
1651237266861,2022-04-29T08:01:06.861,12583013.000,-0.183,0.244,-0.122
1651237266902,2022-04-29T08:01:06.902,12583013.000,-0.122,0.244,-0.183
1651237266941,2022-04-29T08:01:06.941,12583013.000,0.061,0.122,-0.122
1651237266982,2022-04-29T08:01:06.982,12583013.000,0.000,0.061,-0.061
1651237267022,2022-04-29T08:01:07.022,12583013.000,0.061,0.061,0.000
1651237267063,2022-04-29T08:01:07.063,12583013.000,0.122,-0.122,0.061
1651237267102,2022-04-29T08:01:07.102,12583013.000,-0.183,-0.061,-0.122
1651237267143,2022-04-29T08:01:07.143,12583013.000,-0.183,-0.061,-0.305
1651237267184,2022-04-29T08:01:07.184,12583013.000,-0.122,-0.244,-0.244
1651237267224,2022-04-29T08:01:07.224,12583013.000,-0.244,-0.244,-0.183
1651237267265,2022-04-29T08:01:07.265,12583013.000,-0.366,-0.427,0.000
1651237267304,2022-04-29T08:01:07.304,12583013.000,-0.305,-0.610,0.061
1651237267345,2022-04-29T08:01:07.345,12583013.000,-0.244,-0.427,0.061
1651237267385,2022-04-29T08:01:07.385,12583013.000,0.061,-0.671,0.183
1651237267426,2022-04-29T08:01:07.426,12583014.000,0.427,-0.793,0.061
1651237267467,2022-04-29T08:01:07.467,12583014.000,0.671,-0.732,0.000
1651237267507,2022-04-29T08:01:07.507,12583014.000,0.671,-0.549,-0.244
1651237267548,2022-04-29T08:01:07.548,12583014.000,0.427,-0.305,-0.244
1651237267587,2022-04-29T08:01:07.587,12583014.000,0.183,-0.244,-0.244
1651237267628,2022-04-29T08:01:07.628,12583014.000,0.183,0.000,-0.122
1651237267668,2022-04-29T08:01:07.668,12583014.000,-0.061,0.183,0.000
1651237267709,2022-04-29T08:01:07.709,12583014.000,0.061,-0.061,0.061
1651237267748,2022-04-29T08:01:07.748,12583014.000,0.000,-0.122,-0.061
1651237267789,2022-04-29T08:01:07.789,12583014.000,0.000,0.122,-0.183
1651237267830,2022-04-29T08:01:07.830,12583014.000,0.000,0.427,0.000
1651237267870,2022-04-29T08:01:07.870,12583014.000,-0.488,1.098,-0.061
1651237267911,2022-04-29T08:01:07.911,12583014.000,-0.427,1.220,0.244
1651237267950,2022-04-29T08:01:07.950,12583014.000,0.427,0.549,0.366
1651237267991,2022-04-29T08:01:07.991,12583014.000,0.427,0.305,0.305
1651237268031,2022-04-29T08:01:08.031,12583014.000,0.244,0.366,0.305
1651237268072,2022-04-29T08:01:08.072,12583014.000,0.183,0.610,-0.183
1651237268113,2022-04-29T08:01:08.113,12583014.000,-0.061,0.854,-0.061
1651237268153,2022-04-29T08:01:08.153,12583014.000,-0.122,0.976,0.183
1651237268194,2022-04-29T08:01:08.194,12583014.000,-0.061,0.732,0.183
1651237268233,2022-04-29T08:01:08.233,12583014.000,0.305,-0.061,0.122
1651237268274,2022-04-29T08:01:08.274,12583014.000,0.610,-0.488,-0.061
1651237268314,2022-04-29T08:01:08.314,12583014.000,0.488,-0.366,-0.305
1651237268355,2022-04-29T08:01:08.355,12583014.000,0.183,-0.244,-0.305
1651237268394,2022-04-29T08:01:08.394,12583014.000,0.061,-0.061,-0.122
1651237268435,2022-04-29T08:01:08.435,12583014.000,-0.244,0.000,-0.305
1651237268476,2022-04-29T08:01:08.476,12583015.000,-0.671,0.305,-0.366
1651237268516,2022-04-29T08:01:08.516,12583015.000,-0.915,0.793,-0.488
1651237268557,2022-04-29T08:01:08.557,12583015.000,-1.280,0.427,-0.244
1651237268596,2022-04-29T08:01:08.596,12583015.000,-1.768,-0.427,2.439
1651237268637,2022-04-29T08:01:08.637,12583015.000,-2.073,-0.732,-0.122
1651237268677,2022-04-29T08:01:08.677,12583015.000,-1.585,-0.732,0.183
1651237268718,2022-04-29T08:01:08.718,12583015.000,-1.220,-0.488,-0.366
1651237268759,2022-04-29T08:01:08.759,12583015.000,-1.402,-0.366,-0.610
1651237268799,2022-04-29T08:01:08.799,12583015.000,-0.976,-0.122,-0.854
1651237268840,2022-04-29T08:01:08.840,12583015.000,-0.671,0.793,-0.915
1651237268879,2022-04-29T08:01:08.879,12583015.000,-1.159,1.280,-0.854
1651237268920,2022-04-29T08:01:08.920,12583015.000,-1.585,0.854,-0.427
1651237268960,2022-04-29T08:01:08.960,12583015.000,-0.122,0.305,-0.305
1651237269001,2022-04-29T08:01:09.001,12583015.000,0.549,-0.915,-0.793
1651237269040,2022-04-29T08:01:09.040,12583015.000,0.305,-1.524,-0.854
1651237269081,2022-04-29T08:01:09.081,12583015.000,0.427,-1.341,-0.732
1651237269122,2022-04-29T08:01:09.122,12583015.000,0.610,-0.488,-0.732
1651237269162,2022-04-29T08:01:09.162,12583015.000,1.037,0.244,-0.427
1651237269203,2022-04-29T08:01:09.203,12583015.000,1.402,0.610,-0.671
1651237269242,2022-04-29T08:01:09.242,12583015.000,2.073,-0.122,-0.732
1651237269283,2022-04-29T08:01:09.283,12583015.000,1.951,-0.976,-0.793
1651237269323,2022-04-29T08:01:09.323,12583015.000,1.280,-0.732,-1.280
1651237269364,2022-04-29T08:01:09.364,12583015.000,1.585,-0.427,-1.098
1651237269405,2022-04-29T08:01:09.405,12583015.000,1.463,-0.488,-0.549
1651237269445,2022-04-29T08:01:09.445,12583015.000,0.854,-0.915,-0.366
1651237269486,2022-04-29T08:01:09.486,12583016.000,0.610,-0.915,-0.610
1651237269525,2022-04-29T08:01:09.525,12583016.000,0.488,-1.280,-0.793
1651237269566,2022-04-29T08:01:09.566,12583016.000,0.366,-1.768,-0.915
1651237269606,2022-04-29T08:01:09.606,12583016.000,0.427,-1.768,-0.915
1651237269647,2022-04-29T08:01:09.647,12583016.000,0.183,-1.524,-0.427
1651237269686,2022-04-29T08:01:09.686,12583016.000,0.183,-1.524,-0.122
1651237269727,2022-04-29T08:01:09.727,12583016.000,0.549,-1.098,-0.061
1651237269768,2022-04-29T08:01:09.768,12583016.000,0.427,-0.427,-0.244
1651237269808,2022-04-29T08:01:09.808,12583016.000,0.244,-0.061,-0.427
1651237269849,2022-04-29T08:01:09.849,12583016.000,-0.061,0.122,-0.061
1651237269888,2022-04-29T08:01:09.888,12583016.000,-0.183,-0.366,0.366
1651237269929,2022-04-29T08:01:09.929,12583016.000,-0.732,0.000,-0.061
1651237269969,2022-04-29T08:01:09.969,12583016.000,-1.037,0.305,0.122
1651237270010,2022-04-29T08:01:10.010,12583016.000,-0.854,0.183,0.610
1651237270051,2022-04-29T08:01:10.051,12583016.000,-0.488,0.244,0.488
1651237270091,2022-04-29T08:01:10.091,12583016.000,-0.244,0.488,0.488
1651237270132,2022-04-29T08:01:10.132,12583016.000,-0.305,1.037,0.427
1651237270171,2022-04-29T08:01:10.171,12583016.000,-0.610,1.951,0.244
1651237270212,2022-04-29T08:01:10.212,12583016.000,-0.610,2.439,0.671
1651237270252,2022-04-29T08:01:10.252,12583016.000,-0.427,2.195,0.793
1651237270293,2022-04-29T08:01:10.293,12583016.000,0.122,1.220,0.793
1651237270332,2022-04-29T08:01:10.332,12583016.000,0.549,0.488,0.732
1651237270373,2022-04-29T08:01:10.373,12583016.000,0.610,0.671,0.061
1651237270414,2022-04-29T08:01:10.414,12583016.000,0.793,0.732,-0.183
1651237270454,2022-04-29T08:01:10.454,12583016.000,0.671,0.671,0.183
1651237270495,2022-04-29T08:01:10.495,12583017.000,0.427,0.854,0.366
1651237270534,2022-04-29T08:01:10.534,12583017.000,0.244,0.122,0.366
1651237270575,2022-04-29T08:01:10.575,12583017.000,0.122,-0.427,0.305
1651237270615,2022-04-29T08:01:10.615,12583017.000,-0.305,-0.427,0.488
1651237270656,2022-04-29T08:01:10.656,12583017.000,0.061,-0.854,0.244
